,이름,year,안타,2타,3타,홈런,사구,볼넷,고4,병살,삼진,희타,타수,도루,투구,gap,num_game,on_base,slg
t4,안치홍,2019,24,3,0,2,0,4,0,1,3,0,58,3,226,17,15,0.532258064516129,0.6551724137931034
t5,안치홍,2019,15,4,0,0,0,3,0,1,9,0,58,1,200,18,15,0.36065573770491804,0.39655172413793105
t6,안치홍,2019,15,0,1,1,0,9,0,2,3,0,53,0,226,20,15,0.41935483870967744,0.41509433962264153
t7,안치홍,2019,19,2,0,0,0,9,1,0,7,0,58,0,224,20,15,0.45588235294117646,0.39655172413793105
t2,한승택,2019,4,0,0,0,0,8,0,0,5,2,22,1,132,32,15,0.375,0.18181818181818182
t3,한승택,2019,7,0,0,0,0,3,0,2,14,0,36,0,163,22,15,0.2564102564102564,0.19444444444444445
t4,한승택,2019,8,1,0,0,0,3,0,4,15,2,46,0,209,24,15,0.23529411764705882,0.21739130434782608
t5,한승택,2019,12,2,0,1,1,5,0,1,14,0,44,0,213,17,15,0.42,0.45454545454545453
t6,한승택,2019,12,1,1,0,0,3,1,1,8,1,42,0,196,19,15,0.3829787234042553,0.40476190476190477
t7,한승택,2019,12,4,0,2,0,2,0,0,11,1,38,0,163,26,15,0.4878048780487805,0.7368421052631579
t2,김규민,2019,9,2,0,2,2,4,0,2,9,0,37,0,142,29,15,0.4418604651162791,0.5675675675675675
t3,김규민,2019,3,1,0,0,0,2,0,0,8,0,23,0,103,44,15,0.24,0.21739130434782608
t4,김규민,2019,19,2,1,0,2,4,0,0,21,0,59,0,260,16,15,0.4307692307692308,0.4406779661016949
t5,김규민,2019,6,1,0,0,0,2,0,1,7,0,29,1,102,29,15,0.2903225806451613,0.27586206896551724
t6,김규민,2019,10,2,0,1,0,4,0,1,10,0,36,0,152,19,15,0.425,0.5
t7,김규민,2019,6,0,0,0,0,5,0,0,11,0,30,1,157,25,15,0.3142857142857143,0.2
t2,송민섭,2019,2,0,0,0,1,1,0,0,0,0,5,0,25,16,15,0.5714285714285714,0.4
t3,송민섭,2019,1,0,0,0,0,0,0,0,1,0,3,0,16,29,15,0.3333333333333333,0.3333333333333333
t4,송민섭,2019,3,0,0,0,0,0,0,0,4,0,12,0,50,19,15,0.25,0.25
t5,송민섭,2019,4,0,1,0,1,3,0,0,1,1,13,0,54,19,15,0.5,0.5384615384615384
t6,송민섭,2019,2,0,0,0,0,1,0,0,1,0,6,0,22,18,15,0.42857142857142855,0.3333333333333333
t7,송민섭,2019,3,0,0,0,1,1,0,0,1,0,8,0,34,49,15,0.5,0.375
t2,강로한,2019,4,1,0,0,0,4,0,1,14,0,36,1,160,17,15,0.225,0.16666666666666666
t3,강로한,2019,16,3,3,1,1,0,0,1,12,0,52,2,172,19,15,0.4528301886792453,0.6730769230769231
t4,강로한,2019,11,3,0,0,1,3,0,0,21,0,49,0,216,19,15,0.33962264150943394,0.3469387755102041
t5,강로한,2019,11,2,0,1,0,2,0,1,15,1,40,3,169,41,15,0.37209302325581395,0.475
t6,강로한,2019,16,4,2,1,1,2,0,0,23,0,62,0,254,16,15,0.4,0.5483870967741935
t2,나종덕,2019,2,0,0,2,1,1,0,1,17,0,25,0,109,32,15,0.2222222222222222,0.4
t3,나종덕,2019,3,2,0,0,1,4,0,1,11,1,25,0,130,20,15,0.3225806451612903,0.28
t4,나종덕,2019,7,1,0,1,1,0,0,0,18,2,35,0,159,21,15,0.2631578947368421,0.37142857142857144
t5,나종덕,2019,3,0,0,0,1,1,0,0,16,0,31,0,157,19,15,0.15151515151515152,0.0967741935483871
t6,나종덕,2019,5,0,0,0,1,2,0,2,7,1,26,0,104,29,15,0.26666666666666666,0.19230769230769232
t2,이상호,2019,8,2,0,0,0,0,0,0,5,0,27,0,77,49,15,0.37037037037037035,0.4444444444444444
t3,이상호,2019,6,0,0,0,0,2,0,3,2,0,28,0,98,22,15,0.26666666666666666,0.21428571428571427
t4,이상호,2019,5,1,0,0,0,4,0,2,3,3,22,3,110,22,15,0.3448275862068966,0.3181818181818182
t5,이상호,2019,7,0,0,0,1,1,0,2,3,3,32,1,123,17,15,0.24324324324324326,0.21875
t6,이상호,2019,13,1,0,0,1,1,0,1,4,1,44,1,150,23,15,0.3404255319148936,0.3409090909090909
t2,모창민,2019,15,6,0,0,1,3,0,0,8,0,43,0,174,20,15,0.5319148936170213,0.627906976744186
t3,모창민,2019,12,2,0,1,0,3,0,0,13,0,54,0,203,18,15,0.3157894736842105,0.37037037037037035
t4,모창민,2019,14,4,0,0,0,7,1,2,8,0,47,0,210,24,15,0.4727272727272727,0.46808510638297873
t5,모창민,2019,13,3,1,1,0,7,0,2,12,0,50,0,214,19,15,0.43859649122807015,0.52
t6,모창민,2019,19,4,0,3,1,5,0,0,7,0,55,0,251,68,15,0.5245901639344263,0.7090909090909091
t2,오재원,2019,7,2,0,0,0,3,0,1,2,0,24,1,90,22,15,0.4444444444444444,0.4583333333333333
t3,오재원,2019,1,1,0,0,0,2,0,0,3,1,20,0,91,29,15,0.17391304347826086,0.15
t4,오재원,2019,4,1,0,1,0,2,0,0,5,0,19,0,83,22,15,0.38095238095238093,0.5263157894736842
t5,오재원,2019,5,2,0,0,0,0,0,0,10,1,24,2,88,23,15,0.28,0.375
t6,오재원,2019,4,0,1,1,0,8,0,0,15,0,44,0,213,37,15,0.2692307692307692,0.25
t2,민병헌,2019,16,4,0,2,1,3,0,1,6,0,53,0,201,19,15,0.45614035087719296,0.6037735849056604
t3,민병헌,2019,13,2,1,1,1,7,0,3,12,0,55,2,215,19,15,0.3968253968253968,0.43636363636363634
t4,민병헌,2019,14,3,1,0,0,3,0,0,8,1,58,2,220,26,15,0.3387096774193548,0.39655172413793105
t5,민병헌,2019,20,3,0,3,0,7,0,2,11,0,60,3,237,18,15,0.4925373134328358,0.6333333333333333
t6,민병헌,2019,15,2,0,2,1,17,0,1,5,0,48,3,274,16,15,0.5606060606060606,0.5625
t2,박승욱,2019,14,1,1,1,0,5,0,1,8,2,44,1,179,17,15,0.43137254901960786,0.5227272727272727
t3,박승욱,2019,10,0,1,0,0,2,0,1,8,3,39,0,150,19,15,0.29545454545454547,0.3333333333333333
t4,박승욱,2019,8,1,1,0,1,1,0,2,5,0,29,0,108,25,15,0.3870967741935484,0.4482758620689655
t5,박승욱,2019,7,0,0,1,1,2,0,0,8,0,32,2,132,18,15,0.3142857142857143,0.34375
t6,박승욱,2019,8,1,0,0,0,2,0,1,8,0,32,1,130,18,15,0.3235294117647059,0.3125
t2,김주찬,2019,18,4,0,0,0,3,1,0,5,0,49,1,171,16,15,0.49056603773584906,0.5306122448979592
t3,김주찬,2019,18,2,0,0,0,3,0,1,4,0,47,0,187,35,15,0.46,0.46808510638297873
t4,김주찬,2019,13,2,0,1,1,5,2,1,10,0,55,0,201,19,15,0.38095238095238093,0.38181818181818183
t5,김주찬,2019,15,3,0,0,0,3,0,1,5,1,52,0,186,34,15,0.375,0.40384615384615385
t6,김주찬,2019,13,1,0,0,1,3,0,0,9,0,55,1,212,17,15,0.3050847457627119,0.2727272727272727
t2,최영진,2019,4,1,0,1,1,1,0,0,9,1,33,1,132,63,15,0.2222222222222222,0.30303030303030304
t3,최영진,2019,10,0,0,2,0,2,1,2,5,1,43,1,190,20,15,0.3191489361702128,0.4186046511627907
t4,최영진,2019,12,5,0,1,0,5,0,0,9,0,53,1,232,18,15,0.39655172413793105,0.49056603773584906
t5,최영진,2019,14,0,1,0,1,0,0,1,14,2,54,0,205,21,15,0.2807017543859649,0.3148148148148148
t6,최영진,2019,14,7,0,0,0,2,0,0,6,2,36,1,119,32,15,0.575,0.7777777777777778
t2,터커,2019,16,3,0,2,0,4,0,1,7,0,57,0,245,16,15,0.4098360655737705,0.5263157894736842
t3,터커,2019,21,7,0,1,0,9,0,4,6,0,57,0,264,19,15,0.5757575757575758,0.6842105263157895
t4,터커,2019,21,6,0,3,0,6,0,1,4,0,56,0,267,19,15,0.5806451612903226,0.8035714285714286
t5,터커,2019,19,7,0,0,1,6,0,3,7,0,57,0,244,17,15,0.515625,0.5789473684210527
t6,터커,2019,17,6,0,2,0,6,0,1,10,0,61,0,258,17,15,0.4626865671641791,0.6065573770491803
t2,이원재,2019,3,0,0,0,0,1,0,1,7,1,36,0,152,41,15,0.10526315789473684,0.08333333333333333
t3,이원재,2019,14,3,0,0,0,5,0,3,7,1,53,1,231,19,15,0.3728813559322034,0.37735849056603776
t4,이원재,2019,14,4,0,1,0,4,0,1,9,0,49,0,200,22,15,0.4339622641509434,0.5306122448979592
t5,이원재,2019,19,4,0,4,0,2,0,0,5,1,48,0,171,46,15,0.5686274509803921,0.8958333333333334
t6,이원재,2019,7,0,0,0,1,4,0,0,8,0,31,0,140,18,15,0.3333333333333333,0.22580645161290322
t2,나주환,2019,9,1,0,1,0,2,0,1,8,0,35,0,137,32,15,0.35135135135135137,0.42857142857142855
t3,나주환,2019,8,0,0,0,0,0,0,2,5,1,31,0,100,32,15,0.25,0.25806451612903225
t4,나주환,2019,13,3,0,0,0,2,0,1,12,2,48,0,182,17,15,0.34615384615384615,0.3958333333333333
t5,나주환,2019,5,1,0,1,2,5,0,0,7,0,22,0,143,20,15,0.4827586206896552,0.5
t6,나주환,2019,10,3,0,1,0,1,0,0,12,0,47,1,176,21,15,0.3125,0.425531914893617
t2,노시환,2019,4,1,0,0,0,0,0,0,11,0,24,0,93,52,15,0.20833333333333334,0.25
t3,노시환,2019,4,1,0,0,1,7,0,0,14,0,43,0,230,16,15,0.2549019607843137,0.13953488372093023
t4,노시환,2019,5,1,0,0,0,2,0,0,4,1,20,2,91,21,15,0.34782608695652173,0.35
t5,노시환,2019,9,3,1,0,0,1,0,1,16,0,41,0,164,23,15,0.3333333333333333,0.43902439024390244
t6,노시환,2019,10,2,0,1,1,1,0,2,17,0,34,0,127,21,15,0.4166666666666667,0.5294117647058824
t2,최주환,2019,12,3,0,0,0,3,0,1,8,0,50,0,240,22,15,0.33962264150943394,0.36
t3,최주환,2019,17,3,0,2,0,4,0,2,3,0,57,0,252,22,15,0.4262295081967213,0.543859649122807
t4,최주환,2019,16,1,0,1,0,3,0,1,7,0,54,0,247,27,15,0.3684210526315789,0.4074074074074074
t5,최주환,2019,11,2,0,1,0,6,0,2,8,0,40,0,205,18,15,0.43478260869565216,0.475
t6,최주환,2019,13,4,0,0,1,10,0,3,5,0,45,0,234,16,15,0.5,0.4666666666666667
t2,최원준,2019,7,3,0,0,1,2,0,1,5,0,37,1,151,58,15,0.325,0.35135135135135137
t3,최원준,2019,2,1,0,0,1,1,0,0,4,0,22,2,98,19,15,0.20833333333333334,0.18181818181818182
t4,최원준,2019,11,3,0,0,0,3,0,1,9,1,32,2,133,22,15,0.4722222222222222,0.53125
t5,최원준,2019,10,2,0,0,0,1,0,1,15,0,59,1,209,39,15,0.21666666666666667,0.23728813559322035
t6,최원준,2019,13,2,3,1,1,8,0,1,13,1,54,2,261,19,15,0.4375,0.5555555555555556
t2,정훈,2019,7,0,0,1,0,1,0,0,8,0,23,0,102,38,15,0.375,0.4782608695652174
t3,정훈,2019,7,1,1,0,0,4,0,1,3,1,26,0,110,36,15,0.41935483870967744,0.46153846153846156
t4,정훈,2019,5,2,0,0,3,3,0,2,12,1,28,1,149,48,15,0.37142857142857144,0.32142857142857145
t5,정훈,2019,11,1,0,1,1,5,1,0,11,1,45,1,228,21,15,0.37735849056603776,0.37777777777777777
t2,정근우,2019,14,3,1,0,2,2,0,0,5,1,49,4,188,20,15,0.4074074074074074,0.46938775510204084
t3,정근우,2019,14,2,0,1,0,0,0,2,6,0,46,0,149,17,15,0.3695652173913043,0.4782608695652174
t4,정근우,2019,11,1,0,1,1,2,0,1,10,1,44,0,151,25,15,0.3333333333333333,0.38636363636363635
t5,정근우,2019,8,1,0,0,1,3,0,4,10,0,42,1,177,84,15,0.2826086956521739,0.23809523809523808
t2,조용호,2019,2,0,0,0,0,6,0,0,1,0,12,0,82,21,15,0.4444444444444444,0.16666666666666666
t3,조용호,2019,17,2,0,0,0,7,0,0,11,1,58,2,266,26,15,0.3939393939393939,0.3620689655172414
t4,조용호,2019,15,2,1,0,0,6,0,0,7,1,50,0,240,22,15,0.42105263157894735,0.44
t5,조용호,2019,10,0,0,0,0,2,0,0,4,0,26,0,112,18,15,0.42857142857142855,0.38461538461538464
t3,김재현,2019,1,0,0,0,0,0,0,0,1,0,4,2,11,23,15,0.25,0.25
t4,김재현,2019,8,2,1,0,0,3,0,0,7,2,26,3,117,23,15,0.45161290322580644,0.5769230769230769
t5,김재현,2019,3,0,0,0,0,1,0,0,1,0,9,4,38,28,15,0.4,0.3333333333333333
t2,신민재,2019,1,0,0,0,0,3,0,0,1,1,8,0,47,23,15,0.3333333333333333,0.125
t3,신민재,2019,1,0,0,0,1,3,0,0,4,0,14,2,85,31,15,0.2777777777777778,0.07142857142857142
t4,신민재,2019,9,3,0,0,1,2,0,0,8,0,37,2,177,22,15,0.375,0.40540540540540543
t5,신민재,2019,5,0,0,0,0,0,0,0,1,0,12,2,44,33,15,0.4166666666666667,0.4166666666666667
t2,오윤석,2019,13,1,0,0,0,3,1,2,10,0,51,0,211,17,15,0.32727272727272727,0.29411764705882354
t3,오윤석,2019,12,0,0,0,0,6,0,0,6,1,44,0,211,16,15,0.35294117647058826,0.2727272727272727
t4,오윤석,2019,9,0,0,1,1,6,0,1,14,2,41,0,200,22,15,0.34,0.3170731707317073
t5,오윤석,2019,6,0,0,0,1,1,0,1,4,1,26,0,107,21,15,0.27586206896551724,0.23076923076923078
t2,김찬형,2019,15,2,1,1,1,3,0,1,4,2,48,1,191,20,15,0.42592592592592593,0.5416666666666666
t3,김찬형,2019,11,1,0,0,2,2,0,0,6,0,35,1,117,34,15,0.41025641025641024,0.37142857142857144
t4,김찬형,2019,4,0,0,0,0,1,0,0,3,0,20,0,63,41,15,0.23809523809523808,0.2
t5,김찬형,2019,6,1,1,0,0,0,0,0,8,0,26,1,93,58,15,0.3076923076923077,0.4230769230769231
t2,지석훈,2019,6,4,0,0,1,2,0,1,2,0,23,0,97,25,15,0.5,0.6086956521739131
t3,지석훈,2019,7,1,0,0,0,1,0,1,4,0,26,0,113,96,15,0.3333333333333333,0.34615384615384615
t4,지석훈,2019,4,1,0,0,1,2,0,3,8,0,26,0,127,22,15,0.27586206896551724,0.23076923076923078
t5,지석훈,2019,12,3,0,1,3,2,1,1,14,0,49,0,189,19,15,0.4,0.4489795918367347
t2,전민수,2019,4,0,0,0,0,0,0,0,3,0,18,0,79,27,15,0.2222222222222222,0.2222222222222222
t3,전민수,2019,6,2,0,0,0,3,0,1,5,0,22,0,110,32,15,0.44,0.45454545454545453
t4,전민수,2019,4,2,0,0,0,1,0,2,6,1,18,1,66,21,15,0.35,0.4444444444444444
t5,전민수,2019,6,1,0,0,0,1,0,0,2,0,22,1,84,49,15,0.34782608695652173,0.36363636363636365
t2,김지수,2019,4,0,0,0,0,0,0,0,1,0,10,0,39,23,15,0.4,0.4
t3,김지수,2019,0,0,0,0,0,0,0,1,1,0,7,0,26,42,15,0.0,0.0
t4,김지수,2019,2,1,0,0,0,2,0,0,4,0,8,0,44,56,15,0.5,0.5
t2,안중열,2019,7,2,0,1,1,2,0,0,8,0,38,0,155,19,15,0.3170731707317073,0.39473684210526316
t3,안중열,2019,3,1,0,1,0,2,0,1,5,0,17,0,76,27,15,0.3684210526315789,0.5294117647058824
t4,안중열,2019,6,3,1,0,1,2,0,0,12,1,28,0,124,43,15,0.40625,0.5357142857142857
t2,김민하,2019,12,0,0,1,1,0,0,0,14,1,32,1,122,21,15,0.4117647058823529,0.5
t3,김민하,2019,5,2,0,0,0,2,0,0,7,0,18,2,85,93,15,0.45,0.5
t4,김민하,2019,2,0,0,0,0,2,0,1,7,0,21,1,82,31,15,0.17391304347826086,0.09523809523809523
t2,유재신,2019,2,1,0,0,0,2,0,1,0,0,10,1,48,20,15,0.4166666666666667,0.4
t3,유재신,2019,2,0,0,0,0,1,0,0,1,0,6,1,31,43,15,0.42857142857142855,0.3333333333333333
t4,유재신,2019,3,1,0,0,0,0,0,0,6,0,12,1,54,49,15,0.3333333333333333,0.4166666666666667
t2,허일,2019,5,0,0,0,0,1,0,0,1,0,20,1,88,22,15,0.2857142857142857,0.25
t3,허일,2019,8,0,0,0,0,2,0,1,6,0,30,0,128,18,15,0.3125,0.26666666666666666
t4,허일,2019,11,1,0,0,1,7,0,0,8,0,48,1,210,16,15,0.35714285714285715,0.2708333333333333
t2,정진호,2019,3,0,0,0,0,3,0,0,1,0,10,0,52,30,15,0.46153846153846156,0.3
t3,정진호,2019,5,0,0,1,0,3,0,1,7,0,24,1,105,67,15,0.3333333333333333,0.375
t4,정진호,2019,8,0,0,0,0,3,0,1,10,1,35,2,148,29,15,0.28205128205128205,0.22857142857142856
t2,박용택,2019,19,2,0,1,0,2,0,0,2,0,51,1,178,64,15,0.4528301886792453,0.5294117647058824
t3,박용택,2019,10,2,0,0,0,7,0,0,8,0,41,1,197,79,15,0.3958333333333333,0.34146341463414637
t4,박용택,2019,10,1,0,0,0,6,1,1,14,0,53,0,219,20,15,0.3,0.22641509433962265
t2,손시헌,2019,6,0,1,0,1,0,0,0,9,1,32,0,126,49,15,0.23529411764705882,0.28125
t3,손시헌,2019,10,0,0,0,3,2,0,2,5,1,40,0,154,21,15,0.32608695652173914,0.25
t4,손시헌,2019,15,3,0,2,1,2,0,0,6,1,39,1,166,27,15,0.5348837209302325,0.7435897435897436
t2,안상현,2019,6,0,0,0,0,1,0,1,3,0,16,1,65,29,15,0.4117647058823529,0.375
t3,안상현,2019,6,2,0,0,0,0,0,1,3,0,21,0,67,33,15,0.38095238095238093,0.47619047619047616
t4,안상현,2019,3,0,0,0,0,1,0,0,10,0,32,2,137,18,15,0.12121212121212122,0.09375
t2,박정음,2019,5,1,1,0,2,3,0,1,9,0,21,1,99,24,15,0.46153846153846156,0.47619047619047616
t3,박정음,2019,3,0,0,0,0,3,0,0,11,1,22,1,114,40,15,0.23076923076923078,0.13636363636363635
t4,박정음,2019,5,1,0,0,0,2,0,0,2,0,14,2,62,78,15,0.5,0.5
t2,윌슨,2019,11,3,0,0,1,2,0,3,16,0,51,0,197,16,15,0.3148148148148148,0.3333333333333333
t3,윌슨,2019,16,5,0,3,1,11,0,1,9,0,51,0,252,19,15,0.5714285714285714,0.7450980392156863
t4,윌슨,2019,12,3,0,2,1,8,0,0,18,0,52,1,252,19,15,0.4262295081967213,0.5
t2,배정대,2019,3,1,0,0,0,4,0,1,6,1,18,0,70,24,15,0.34782608695652173,0.2777777777777778
t3,배정대,2019,6,2,0,0,1,0,0,0,5,0,21,0,88,101,15,0.4090909090909091,0.47619047619047616
t4,배정대,2019,3,1,0,0,0,1,0,0,5,1,13,0,54,17,15,0.3333333333333333,0.38461538461538464
t2,김성훈,2019,1,0,0,0,0,0,0,0,4,3,17,1,70,35,15,0.05,0.058823529411764705
t3,김성훈,2019,4,0,1,1,0,2,0,0,0,0,16,1,60,24,15,0.4444444444444444,0.6875
t4,김성훈,2019,5,0,0,0,0,1,0,0,2,0,20,2,72,31,15,0.2857142857142857,0.25
t2,윤석민,2019,7,0,0,0,0,2,0,0,2,0,20,0,80,67,15,0.4090909090909091,0.35
t3,윤석민,2019,9,1,0,0,0,1,0,2,7,0,40,0,154,18,15,0.2682926829268293,0.275
t4,윤석민,2019,13,1,0,0,0,2,0,0,5,0,51,0,194,16,15,0.3018867924528302,0.29411764705882354
t2,구본혁,2019,0,0,0,0,0,1,0,0,0,0,4,0,21,49,15,0.2,0.0
t3,구본혁,2019,6,1,0,0,0,1,0,0,6,0,26,1,90,22,15,0.2962962962962963,0.3076923076923077
t4,구본혁,2019,3,0,0,1,2,3,0,0,3,0,28,1,120,18,15,0.2727272727272727,0.25
t2,유민상,2019,13,4,0,2,0,7,0,0,11,0,52,0,214,16,15,0.4406779661016949,0.5576923076923077
t3,유민상,2019,16,5,0,1,2,10,0,0,5,0,39,0,191,32,15,0.6666666666666666,0.7692307692307693
t4,유민상,2019,12,4,0,0,0,6,0,1,7,0,32,0,147,58,15,0.5789473684210527,0.625
t2,김도환,2019,5,2,0,1,0,2,0,0,3,1,19,0,94,56,15,0.45454545454545453,0.6842105263157895
t3,김도환,2019,2,1,0,1,0,0,0,0,8,1,18,0,70,26,15,0.21052631578947367,0.4444444444444444
t4,김도환,2019,4,1,0,0,0,0,0,0,6,0,17,0,65,29,15,0.29411764705882354,0.35294117647058826
t2,이우성,2019,7,0,0,3,1,1,0,1,14,0,40,0,176,35,15,0.2857142857142857,0.475
t3,이우성,2019,13,3,0,3,1,5,0,0,5,0,38,0,152,21,15,0.5681818181818182,0.8157894736842105
t4,이우성,2019,7,1,0,0,0,4,0,1,14,1,37,0,175,41,15,0.2857142857142857,0.24324324324324326
t2,김동엽,2019,20,4,0,3,0,2,0,1,11,0,59,1,207,26,15,0.47540983606557374,0.6779661016949152
t3,김동엽,2019,11,0,1,2,0,3,0,0,13,0,48,0,163,80,15,0.3333333333333333,0.4583333333333333
t4,김동엽,2019,5,0,0,0,1,3,0,0,15,0,43,0,166,20,15,0.19148936170212766,0.11627906976744186
t2,채태인,2019,14,5,0,1,0,4,1,1,7,0,40,0,149,78,15,0.5555555555555556,0.7
t3,채태인,2019,7,2,0,1,1,1,0,1,14,0,42,0,156,38,15,0.2727272727272727,0.35714285714285715
t2,한동희,2019,6,3,0,0,0,5,0,0,12,0,40,1,185,67,15,0.3111111111111111,0.3
t3,한동희,2019,17,2,0,2,0,6,0,0,18,0,52,0,241,66,15,0.46551724137931033,0.5576923076923077
t2,박계범,2019,13,2,0,1,2,7,0,1,16,2,56,1,296,19,15,0.373134328358209,0.375
t3,박계범,2019,10,2,0,1,1,6,0,4,5,3,34,1,178,99,15,0.45454545454545453,0.5294117647058824
t3,김회성,2019,8,2,0,1,0,4,0,1,7,0,26,0,115,25,15,0.5,0.6153846153846154
t2,강민국,2019,5,0,0,0,0,1,0,1,0,0,15,0,58,60,15,0.375,0.3333333333333333
t3,강민국,2019,5,0,1,0,0,3,0,0,5,0,22,1,103,24,15,0.36,0.36363636363636365
t2,지성준,2019,4,0,0,1,0,1,0,1,7,0,30,0,110,49,15,0.1935483870967742,0.26666666666666666
t3,지성준,2019,9,4,0,1,0,2,0,1,8,0,35,0,138,53,15,0.43243243243243246,0.6
t2,류승현,2019,10,3,0,0,1,2,0,1,9,0,39,2,162,27,15,0.38095238095238093,0.41025641025641024
t3,류승현,2019,8,1,1,0,0,3,0,1,6,0,41,0,159,35,15,0.29545454545454547,0.3170731707317073
t2,페게로,2019,19,4,0,4,0,2,0,0,21,0,61,0,223,20,15,0.4603174603174603,0.7049180327868853
t3,페게로,2019,16,5,0,3,1,3,0,0,18,0,58,0,257,17,15,0.45161290322580644,0.6551724137931034
t2,황윤호,2019,14,1,1,0,0,1,0,1,3,0,36,0,130,28,15,0.4594594594594595,0.5277777777777778
t3,황윤호,2019,4,1,0,0,0,1,0,0,2,1,21,0,62,92,15,0.2608695652173913,0.2857142857142857
t2,허도환,2019,3,2,0,0,0,0,0,2,2,1,19,0,72,41,15,0.25,0.3684210526315789
t3,허도환,2019,2,1,0,0,1,3,0,1,5,1,20,0,111,37,15,0.28,0.2
t2,양성우,2019,5,0,0,0,0,1,0,1,9,0,30,0,126,48,15,0.1935483870967742,0.16666666666666666
t3,양성우,2019,5,1,0,1,0,3,0,0,8,1,36,0,146,32,15,0.25,0.3055555555555556
t2,스몰린스키,2019,12,3,0,2,0,4,0,4,10,0,54,1,215,18,15,0.3620689655172414,0.48148148148148145
t3,스몰린스키,2019,7,1,1,2,3,6,0,1,8,0,54,1,228,18,15,0.31746031746031744,0.37037037037037035
t2,나지완,2019,5,2,0,2,1,5,0,0,8,0,34,0,160,27,15,0.375,0.5
t3,나지완,2019,8,2,0,2,0,4,1,0,5,0,27,0,106,20,15,0.53125,0.7407407407407407
t2,김형준,2019,11,1,0,1,0,3,0,0,11,1,45,0,186,24,15,0.32653061224489793,0.37777777777777777
t3,김형준,2019,8,4,0,0,0,2,0,0,6,0,29,0,121,36,15,0.45161290322580644,0.5517241379310345
t2,이성우,2019,3,2,0,0,1,1,0,0,1,0,16,0,55,46,15,0.3888888888888889,0.4375
t3,이성우,2019,4,1,0,0,1,0,0,0,3,1,19,0,81,24,15,0.2857142857142857,0.3157894736842105
t2,최항,2019,14,2,0,0,1,3,0,1,4,1,44,1,212,84,15,0.40816326530612246,0.4090909090909091
t3,최항,2019,5,0,0,0,0,1,0,2,5,0,28,0,84,35,15,0.20689655172413793,0.17857142857142858
t2,조셉,2019,18,1,0,1,1,2,0,0,8,0,53,0,174,16,15,0.4107142857142857,0.4528301886792453
t3,조셉,2019,14,0,0,4,1,1,0,2,10,0,57,0,204,45,15,0.3389830508474576,0.5263157894736842
t2,베탄코트,2019,17,3,0,2,1,6,0,0,10,0,59,1,255,17,15,0.4393939393939394,0.5254237288135594
t3,베탄코트,2019,18,2,0,4,0,7,0,0,8,0,58,0,232,19,15,0.47692307692307695,0.6551724137931034
t2,김민식,2019,4,0,0,0,1,7,0,0,8,0,21,1,120,97,15,0.41379310344827586,0.19047619047619047
t3,김민식,2019,4,0,0,0,0,0,0,0,8,0,21,0,92,26,15,0.19047619047619047,0.19047619047619047
t2,강경학,2019,5,1,0,0,0,3,0,2,7,0,26,0,118,31,15,0.3103448275862069,0.2692307692307692
t3,강경학,2019,8,1,0,0,0,3,0,1,8,3,38,0,167,21,15,0.2727272727272727,0.2631578947368421
t2,김문호,2019,9,3,0,0,0,0,0,0,7,1,31,1,127,22,15,0.375,0.4838709677419355
t3,김문호,2019,9,2,0,0,0,2,0,1,7,0,32,1,128,41,15,0.38235294117647056,0.40625
t2,아수아헤,2019,18,1,2,1,0,8,0,0,4,2,58,1,245,18,15,0.4411764705882353,0.5172413793103449
t3,아수아헤,2019,6,3,1,0,1,7,0,0,8,0,40,0,178,17,15,0.375,0.375
t2,최진행,2019,4,1,0,1,1,4,0,2,6,0,40,0,168,25,15,0.24444444444444444,0.25
t3,최진행,2019,11,1,0,2,1,2,0,0,12,0,39,0,182,21,15,0.40476190476190477,0.5384615384615384
t2,나경민,2019,1,0,0,0,0,1,0,0,2,0,6,2,25,30,15,0.2857142857142857,0.16666666666666666
t3,나경민,2019,5,0,1,0,0,2,0,0,7,0,21,0,98,105,15,0.34782608695652173,0.38095238095238093
t2,김준태,2019,6,2,0,0,0,5,0,0,8,0,36,0,165,20,15,0.3170731707317073,0.2777777777777778
t2,김동한,2019,11,3,0,0,0,0,0,0,7,0,35,2,120,63,15,0.4,0.4857142857142857
t2,조홍석,2019,4,1,1,0,0,2,0,0,6,0,29,1,115,41,15,0.25806451612903225,0.3103448275862069
t2,강진성,2019,10,3,1,0,1,2,0,1,7,0,42,1,164,21,15,0.37777777777777777,0.4523809523809524
t2,백동훈,2019,4,2,0,0,0,1,0,0,5,0,19,0,59,22,15,0.35,0.42105263157894735
t2,김민수,2019,3,1,0,0,0,1,0,0,4,0,17,0,77,98,15,0.2777777777777778,0.29411764705882354
t2,문규현,2019,4,1,0,0,0,2,0,1,4,0,26,0,102,63,15,0.25,0.23076923076923078
t2,윌리엄슨,2019,15,1,0,1,0,7,0,1,16,0,53,0,236,25,15,0.4,0.39622641509433965
t2,신범수,2019,4,3,0,0,1,4,0,0,6,0,16,0,82,27,15,0.5714285714285714,0.625
t2,박준태,2019,3,2,0,0,0,2,0,1,2,0,12,1,47,19,15,0.5,0.5833333333333334
t2,유장혁,2019,8,1,0,1,0,4,0,0,9,0,38,2,157,30,15,0.3333333333333333,0.3684210526315789
t2,허정협,2019,5,1,0,0,1,6,0,0,7,0,25,0,134,33,15,0.40625,0.28
